m50w,t85w,COG,mean,ang,std,kurt,sm2std,grmn,class
-0.111638132,-0.415310614,0.04707473,-0.770991353,-0.981113864,-0.853442221,-0.692584084,0,0,4FJ
-0.028012458,-0.09513306,-0.057696627,-0.305919265,-0.902898449,-0.581878058,-0.628953341,-0.5,0.333333333,4FJ
-0.754680625,-0.866889701,-0.683908046,-0.898493597,-0.971441742,-0.795080771,-0.736624654,0.5,-0.333333333,2FJ
-0.214228293,-0.218173464,0.290057361,-0.264044012,-0.796890582,-0.229526838,-0.651811419,0,0,4FJ
-0.921724468,-0.926428016,-0.806951738,-0.775534423,-0.82337135,-0.301903165,0.194296306,0.75,-0.333333333,1FS
-0.004958678,-0.233681408,0.386791771,-0.12834449,-0.777728191,0.056729128,-0.774295607,0.25,0.333333333,4FJ
-0.004958678,-0.316995365,0.089793893,0.421070679,-0.747798059,-0.040585617,-0.114604016,-0.75,0,4FJ
-0.863384689,-0.848489743,-0.88547275,-0.690302482,-0.807790079,-0.141023992,-0.468340238,0.75,-0.333333333,2FJ
-0.880706162,-0.841782459,-0.901885176,-0.923579244,-0.918693607,-0.734009001,-0.214969977,0.75,-0.333333333,1FS
-0.781165527,-0.656745421,0.900531046,-0.877654733,-0.885202277,-0.644237411,-0.640293089,0.5,-0.333333333,1FS
-0.754831733,-0.783781662,-0.591352406,-0.735041844,-0.887761233,-0.437692973,-0.644271732,0.5,-0.333333333,2FJ
-0.119834383,-0.188934709,0.246184257,0.276877592,-0.790485439,0.004688875,-0.122200303,-0.5,0.666666667,4FJ
-0.49603464,-0.556039255,0.594787879,-0.767238382,-0.919341818,-0.606577345,-0.876039037,0.75,0,4FJ
-0.792339027,-0.708638437,0.67265753,-0.656920794,-0.561076153,0.026863247,-0.466810958,0.5,-0.666666667,1FS
-0.780003616,-0.762738205,-0.630238095,-0.900567607,-0.952385906,-0.760831857,-0.60249047,0.5,-0.333333333,1FS
-0.781526486,-0.65430052,0.886213409,-0.934245582,-0.929106275,-0.798318117,-0.676140473,0.5,-0.333333333,1FS
-0.717244315,-0.761016359,-0.272271715,-0.684080451,-0.848995422,-0.35060016,-0.501646188,0.75,-0.333333333,2FJ
-0.839991435,-0.763497805,-0.988483744,-0.497123249,-0.363456039,0.670826422,-0.484441642,0.5,-0.666666667,1FS
-0.501738387,-0.59618155,-0.397622635,-0.645563119,-0.926816308,-0.540317923,-0.804885215,0.25,0,4FJ
-0.420985421,-0.453218689,0.403178123,-0.905209439,-0.964563451,-0.868667819,-0.757959332,0.5,0,2FJ
-0.021824928,-0.453501094,-0.100462515,-0.426705666,-0.944712085,-0.580775426,-0.580097635,-0.25,0.333333333,4FJ
-0.862219407,-0.800286431,-0.949125495,-0.780966354,-0.715735373,-0.281277264,-0.39802268,0.75,-0.666666667,1FS
-0.688763652,-0.708247948,-0.416442145,-0.122418746,-0.687769503,0.547037297,-0.865500049,0.5,0,2FJ
-0.453307758,-0.844963864,-0.150356205,-0.687635897,-0.924799765,-0.360552667,-0.517692336,0.75,-0.333333333,4FJ
-0.178159939,-0.50753219,0.281740371,-0.900370082,-0.990117324,-0.927306789,-0.562318154,0,0,4FJ
-0.708382709,-0.740312517,-0.690343731,-0.541763849,-0.828633253,-0.059542679,-0.77649599,0.5,0,4FJ
-0.36318853,-0.355151943,-0.363854191,-0.20073732,-0.814884723,-0.043369063,-0.755152189,0,0,4FJ
-0.423272538,-0.440457136,0.420634921,-0.744325508,-0.899177669,-0.625802744,-0.773773824,0.5,0,2FJ
-0.747761735,-0.845077339,-0.506891271,-0.909851272,-0.965969937,-0.805116631,-0.637872483,0.75,-0.333333333,1FS
-0.475555636,-0.543006661,-0.444783076,-0.487938347,-0.857010692,-0.248023444,-0.8563854,0.25,0,4FJ
-0.875287881,-0.839481078,-0.235940066,-0.718054713,-0.758391473,-0.166281052,-0.023735435,0.75,-0.333333333,1FS
-0.576770159,-0.663252669,-0.280507781,-0.958442367,-0.986627742,-0.920378535,-0.812372238,0.5,0,1FS
-0.434457156,-0.720917079,-0.431678922,-0.931381472,-0.994039859,-0.927463223,-0.768119145,0.25,0.333333333,4FJ
-0.803872908,-0.75455711,-0.035536442,-0.820668835,-0.817614065,-0.476681744,-0.49522283,0.5,-0.666666667,1FS
-0.472832267,-0.496697861,0.365459102,-0.749856202,-0.894767205,-0.598771957,-0.751511539,0.5,0,2FJ
-0.72010847,-0.654977064,0.876576577,-0.307993275,-0.52189,0.760257764,-0.704666718,0.5,-0.333333333,2FJ
-0.222142266,-0.571144031,0.220430108,-0.732671546,-0.962945954,-0.743903782,-0.609916668,0.25,0,4FJ
-0.487052342,-0.731453225,-0.541163726,-0.932467859,-0.993578006,-0.910651517,-0.79238146,0.5,0,2FJ
-0.854013842,-0.872534228,-0.516087806,-0.819878736,-0.891858027,-0.53103102,-0.272323551,0.75,-0.333333333,1FS
-0.554049944,-0.569288311,0.275402299,-0.895629488,-0.940621377,-0.808583423,-0.719467414,0.5,-0.333333333,1FS
-0.082638787,-0.45805279,-0.024706359,-0.87627206,-0.992887158,-0.943123722,-0.787060763,-0.25,0,4FJ
-0.276863159,-0.401237429,0.064718537,-0.763386649,-0.98046085,-0.850455124,-0.665783363,0,0,4FJ
-0.716134672,-0.737328855,0.092291478,-0.820175023,-0.856349526,-0.550710147,-0.447505379,0.75,-0.333333333,1FS
-0.04818255,-0.813727011,-0.290054216,-0.158368256,-0.912842986,0.128580015,-0.729546941,0.25,0,4FJ
-0.004958678,-0.329112868,0.281776272,-0.339004665,-0.86895829,-0.355428876,-0.532471242,0,0.333333333,4FJ
-0.005637949,-0.813803418,0.401210831,0.399441716,-0.88230708,0.548411344,-0.649708169,0,0.333333333,4FJ
-0.68324568,-0.55011655,0.708711434,-0.657908418,-0.841342859,-0.330727964,-0.90238849,0.5,0,4FJ
-0.647451716,-0.67370366,0.821767497,-0.927826026,-0.95072736,-0.815470352,-0.80769515,0.5,-0.333333333,1FS
-0.369893576,-0.583617651,-0.048117728,-0.798348535,-0.979495058,-0.883828386,-0.814514158,-0.25,0,4FJ
-0.663876011,-0.749895969,-0.655357691,-0.717165851,-0.914983791,-0.467464039,-0.814922143,0.5,0,4FJ
-0.601513212,-0.767508116,-0.632426462,-0.755683183,-0.946027861,-0.57263611,-0.838538199,0.5,0,4FJ
-0.675664919,-0.740294982,-0.238148984,-0.951331475,-0.967724736,-0.87814775,-0.75669052,0.75,-0.333333333,1FS
-0.929484484,-0.825080023,0.115495669,-0.833606708,-0.743420327,-0.353084351,0.543600113,0.75,-0.666666667,1FS
-0.858457638,-0.939220665,-0.087985729,-0.697413374,-0.789248533,-0.100800036,-0.150458366,0.75,-0.666666667,1FS
-0.636707179,-0.678752279,0.793605345,-0.762892837,-0.885602887,-0.459907728,-0.861255307,0.75,-0.333333333,2FJ
0.577943327,-0.091920961,0.118971193,0.561115746,-0.89553953,-0.190978885,-0.08668312,-0.75,0.333333333,4FJ
-0.512632822,-0.686429849,-0.546143705,-0.889012408,-0.982367372,-0.832236383,-0.783656253,0.5,0,2FJ
-0.439780257,-0.317085383,0.364261679,-0.373571501,-0.668393713,-0.111265632,-0.870744937,0.25,0,4FJ
-0.211504288,-0.279801353,0.218646198,-0.672130202,-0.928760413,-0.691708647,-0.580403092,0.25,0,4FJ
-0.459270232,-0.518989367,0.645374932,-0.738103478,-0.91672984,-0.549323196,-0.91729469,0.25,0,4FJ
-0.551503608,-0.773871969,-0.444063927,-0.923480481,-0.988912318,-0.898894126,-0.803002957,0.25,0,4FJ
-0.405283942,-0.58458142,-0.02332794,-0.794694326,-0.976255493,-0.851818472,-0.791507321,0,0,4FJ
-0.052048004,-0.1332824,0.19091795,-0.160541028,-0.859647938,-0.292350818,-0.529613852,-0.25,0.333333333,4FJ
-0.590227976,-0.651029017,-0.07339351,-0.885654486,-0.975759262,-0.838722245,-0.786325274,0.5,0,2FJ
-0.173881717,-0.215061852,0.298869269,-0.61376163,-0.914633472,-0.629703047,-0.584294098,0,0.333333333,4FJ
-0.583837313,-0.670430603,-0.319630709,-0.700079958,-0.909808957,-0.496448841,-0.822254127,0.5,0,2FJ
-0.636775778,-0.513627386,0.75590817,-0.600033658,-0.743851638,-0.12828537,-0.87267217,0.5,-0.333333333,2FJ
-0.432584616,-0.511038289,-0.031777557,-0.839927501,-0.948459104,-0.742743238,-0.740853765,0.5,0,2FJ
-0.801475483,-0.815900697,-0.902093596,-0.878444832,-0.9264661,-0.645858861,-0.640089412,0.5,-0.333333333,2FJ
-0.761075721,-0.81693013,-0.551029819,-0.717560901,-0.875570757,-0.379274764,-0.631573963,0.75,-0.333333333,2FJ
-0.78707883,-0.740169602,-0.753942697,-0.241427425,-0.610398861,0.683503501,-0.845080758,0.5,-0.333333333,2FJ
-0.661125759,-0.790375084,-0.444262295,-0.767732194,-0.935528298,-0.586624604,-0.783343614,0.75,-0.333333333,2FJ
-0.743632263,-0.638725396,0.881223869,-0.952220337,-0.94540572,-0.848392631,-0.737187677,0.5,-0.333333333,1FS
-0.52336713,-0.628864027,-0.305499325,-0.843680471,-0.964146728,-0.776170614,-0.828622032,0.5,0,2FJ
-0.33403399,-0.403352915,0.429091485,-0.726844565,-0.948496076,-0.682957362,-0.788721608,0.25,0.333333333,4FJ
-0.796538043,-0.89854684,-0.74378882,-0.911628995,-0.950696303,-0.764997438,-0.495242212,0.75,-0.333333333,1FS
-0.007514946,-0.805230811,-0.263155781,0.190460501,-0.894671459,0.340298366,-0.61896348,0,0.333333333,4FJ
-0.850289838,-0.935350451,-0.056887367,-0.692771541,-0.773589498,-0.048540203,-0.268903984,0.75,-0.666666667,1FS
-0.739932929,-0.74888233,-0.631363343,-0.681216342,-0.8618139,-0.322111062,-0.672738927,0.5,0,4FJ
-0.6047362,-0.672290296,0.198298009,-0.628773513,-0.878851441,-0.250453844,-0.672084714,0.5,-0.333333333,2FJ
-0.877707144,-0.84482777,-0.896536007,-0.930492611,-0.929888702,-0.75887529,-0.244313389,0.75,-0.333333333,1FS
-0.933446222,-0.882584855,-0.203703704,-0.982836677,-0.932242858,-0.879843347,0.530467828,0.75,-0.666666667,1FS
-0.849172272,-0.731126469,0.168397519,-0.810595071,-0.818551213,-0.470375162,-0.087791938,0.75,-0.333333333,1FS
-0.634038447,-0.677368661,0.799853157,-0.92673964,-0.96025725,-0.820816167,-0.853554096,0.5,-0.333333333,4FJ
-0.310565156,-0.353102583,0.481094837,-0.721906446,-0.924621773,-0.641601897,-0.828908866,0.25,0.333333333,4FJ
-0.707140757,-0.75546389,0.059971098,-0.902147805,-0.936336379,-0.749425684,-0.572266997,0.75,-0.333333333,1FS
-0.733340038,-0.780325873,-0.672533244,-0.744226746,-0.908702594,-0.476232709,-0.725829989,0.5,0,2FJ
-0.249876353,-0.357313501,0.137856159,-0.728029714,-0.958344163,-0.797705709,-0.655369051,0,0,4FJ
-0.259014386,-0.381713377,-0.296722009,-0.265525448,-0.866791062,-0.227184231,-0.662990162,0,0,4FJ
-0.387603217,-0.550774359,-0.183156655,-0.843186659,-0.988381893,-0.904458963,-0.802168882,0,0,4FJ
-0.447241102,-0.428813804,0.071089344,-0.262463813,-0.699003222,0.222498493,-0.910564229,0.25,0,2FJ
-0.909594901,-0.926766531,-0.801259485,-0.618008413,-0.797836025,-0.039489757,-0.261242185,0.75,-0.333333333,4FJ
-0.447567726,-0.63128091,-0.352490421,-0.866988395,-0.983423145,-0.861068799,-0.777728938,0.25,0,4FJ
-0.728941903,-0.832899119,-0.704015654,-0.845359432,-0.955661051,-0.691467183,-0.807764972,0.75,-0.333333333,4FJ
-0.840663966,-0.774818316,-0.973707313,-0.663834161,-0.615820607,0.083185408,-0.49327364,0.5,-0.666666667,2FJ
-0.829832117,-0.925015752,-0.742308778,-0.805558189,-0.877243738,-0.460018563,-0.321942912,0.75,-0.333333333,1FS
-0.436662461,-0.505663999,0.336803949,-0.825409429,-0.961426611,-0.773333982,-0.747792153,0.5,0,2FJ
-0.824539499,-0.752332592,-0.669445079,-0.606354451,-0.544382777,0.199563849,-0.489842387,0.5,-0.666666667,1FS
-0.79078589,-0.673378301,0.915669516,-0.692178967,-0.767478609,-0.137147066,-0.578795748,0.5,-0.333333333,2FJ
-0.646607942,-0.658590718,0.831552999,-0.798447297,-0.872150877,-0.51336917,-0.816597952,0.5,-0.333333333,2FJ
-0.832471818,-0.724093682,0.229326047,-0.85809978,-0.821678173,-0.560908587,-0.058755521,0.75,-0.333333333,1FS
-0.66168757,-0.760746364,-0.224188791,-0.927233452,-0.974112083,-0.859427894,-0.774433033,0.5,-0.333333333,1FS
-0.661728538,-0.808706271,-0.75034965,-0.968219843,-0.989901864,-0.924508874,-0.874481819,0.75,0,4FJ
-0.909033574,-0.797094105,0.112750377,-0.58028118,-0.5371215,0.337974175,0.276390752,0.75,-0.666666667,1FS
-0.486690411,-0.53047434,0.67303433,-0.919925035,-0.970501942,-0.853760861,-0.90004889,0.5,0,2FJ
-0.68757802,-0.780558875,-0.208047411,-0.722202733,-0.887072417,-0.438691392,-0.750275768,0.75,-0.333333333,2FJ
-0.778305779,-0.669852798,0.301442041,-0.860766365,-0.84059954,-0.592908299,-0.487472544,0.5,-0.666666667,1FS
-0.182857864,-0.292428353,0.201696165,-0.860272553,-0.983616577,-0.929028135,-0.501311476,-0.5,0,4FJ
-0.814891553,-0.74920003,-0.690822156,-0.508678449,-0.488165378,0.29068068,-0.475422985,0.75,-0.333333333,2FJ
-0.441255069,-0.601557212,-0.087725463,-0.757757193,-0.97259691,-0.791135392,-0.812404853,0.25,0.333333333,4FJ
-0.806668848,-0.769471887,-0.689452565,-0.809113635,-0.824733299,-0.461089156,-0.496326651,0.5,-0.666666667,1FS
-0.435424223,-0.606156118,-0.327070707,-0.87587701,-0.985999341,-0.879446242,-0.753752527,0,0,4FJ
-0.63914502,-0.527047742,0.796872108,-0.149479641,-0.276666853,0.940795578,-0.896464901,0.75,-0.333333333,2FJ
-0.70593928,-0.797705006,-0.662886369,-0.74274531,-0.93355414,-0.521526264,-0.802697157,0.5,0,4FJ
-0.833627119,-0.734811791,0.599297784,-0.738794814,-0.566928998,-0.187099388,-0.119922561,0.75,-0.666666667,1FS
-0.527734,-0.687048732,-0.603746907,-0.852569086,-0.969810574,-0.754251258,-0.84907351,0.5,0,4FJ
-0.844752317,-0.931628726,-0.080808081,-0.836767104,-0.881505495,-0.5027493,-0.230627365,0.75,-0.666666667,1FS
-0.931601274,-0.943698008,-0.788234392,-0.824224281,-0.841358294,-0.390860963,0.285870725,0.75,-0.666666667,1FS
-0.406758304,-0.540578396,-0.171303657,-0.790348781,-0.978320038,-0.837259174,-0.77673257,0,0,4FJ
-0.657006281,-0.811617045,-0.521065675,-0.959133704,-0.990603682,-0.926251158,-0.7575795,0.5,-0.333333333,1FS
-0.614261518,-0.659993467,0.167691362,-0.717560901,-0.861766585,-0.42960737,-0.703489044,0.75,-0.333333333,2FJ
-0.421490335,-0.464083552,-0.307989448,-0.339992289,-0.858218032,-0.198599903,-0.795549241,0,0,4FJ
-0.349091519,-0.371971226,0.464866052,-0.364189074,-0.798426829,-0.129088025,-0.827984115,0.25,0.333333333,4FJ
-0.790401299,-0.870439474,-0.82788671,-0.948171079,-0.977887913,-0.860043532,-0.71113418,0.5,-0.333333333,2FJ
-0.733035587,-0.9006778,-0.707940588,-0.808323536,-0.956216146,-0.631277237,-0.820032946,0.75,-0.333333333,4FJ
-0.616032313,-0.72661133,0.418243484,-0.48556805,-0.839194435,-0.057723458,-0.777072553,0.5,0,2FJ
0.325619835,-0.826926652,-0.092837871,0.571782084,-0.895266123,-0.056421246,0.503433762,-0.75,0.333333333,4FJ
-0.789669021,-0.739906823,-0.015629836,-0.826100766,-0.859646777,-0.521271505,-0.5367072,0.5,-0.666666667,1FS
-0.741223611,-0.636670512,0.009741248,-0.82254532,-0.82910329,-0.524164021,-0.538072177,0.5,-0.666666667,1FS
-0.720079455,-0.59109764,0.630649718,-0.898987409,-0.948207683,-0.80170401,-0.717465506,0.5,0,4FJ
-0.347638488,-0.438907853,0.375,-0.821557696,-0.970870169,-0.818702866,-0.717460042,0.25,0.333333333,4FJ
0.164942722,-0.097737388,0.357363851,-0.102468744,-0.855163517,-0.10108476,-0.561852782,-0.25,0.333333333,4FJ
-0.417476723,-0.449286854,0.27210267,-0.276981885,-0.7499512,0.185070378,-0.888575073,0.5,0,2FJ
-0.484648747,-0.600736251,0.531974186,-0.702153968,-0.937424401,-0.576878319,-0.87642773,0.5,0,4FJ
-0.300417417,-0.177573038,0.499537139,0.312530814,-0.328596342,0.798414447,-0.877964008,0.25,0.333333333,4FJ
-0.552359996,-0.645031932,0.177530675,-0.781262642,-0.944687374,-0.666610222,-0.755678889,0.5,-0.333333333,2FJ
-0.41453113,-0.813021017,-0.091178857,-0.267796982,-0.844471179,0.257293627,-0.80305306,0.5,0,2FJ
-0.579858898,-0.597342101,0.59600863,-0.672624014,-0.833169486,-0.351219789,-0.721687189,0.5,0,2FJ
-0.463191283,-0.552552337,0.245225438,-0.871630227,-0.962108159,-0.821760357,-0.775792626,0.25,0,2FJ
-0.220365851,-0.335540626,0.15311828,-0.885753249,-0.994490039,-0.948726179,-0.554497648,-0.25,-0.333333333,4FJ
-0.8149952,-0.721720448,0.312996273,-0.632526484,-0.46778964,0.159889134,-0.468500081,0.5,-0.666666667,1FS
-0.354674046,-0.436282691,0.370550162,-0.916764639,-0.980489673,-0.908255283,-0.729077843,0.5,0.333333333,2FJ
-0.349682631,-0.438493356,0.369600987,-0.798743584,-0.965813221,-0.790075838,-0.717912251,0.25,0.333333333,4FJ
-0.623608225,-0.490481914,0.729793978,-0.789558682,-0.905191217,-0.582207829,-0.905155493,0.5,-0.333333333,4FJ
-0.314154857,-0.373280636,0.434841496,-0.589169795,-0.91689318,-0.507197565,-0.800060528,0.25,0.333333333,4FJ
-0.664886524,-0.67255644,-0.095413595,-0.918246075,-0.964138133,-0.837469332,-0.728437312,0.5,-0.333333333,1FS
-0.722829376,-0.673137352,-0.76727073,-0.439347252,-0.60149381,0.309499191,-0.791704944,0.5,-0.333333333,2FJ
0.138717921,-0.097025656,0.367268863,-0.109480873,-0.851254917,-0.080815279,-0.605094397,-0.25,0.333333333,4FJ
-0.09103583,-0.451342188,0.280722892,-0.833902995,-0.98820789,-0.890355624,-0.619494874,-0.25,0.333333333,4FJ
-0.518247786,-0.585652328,0.581166514,-0.715980703,-0.898263581,-0.502329148,-0.806570186,0.5,0,2FJ
-0.885177321,-0.882399484,-0.849758029,-0.814348042,-0.854639062,-0.435394518,-0.07133837,0.75,-0.333333333,1FS
-0.452496254,-0.636797311,-0.308382257,-0.836964629,-0.978693017,-0.822056264,-0.78445737,0.25,0,4FJ
-0.664126507,-0.698866693,0.773015873,-0.924764392,-0.952385185,-0.813879999,-0.801935041,0.75,-0.333333333,1FS
-0.372542589,-0.482235622,0.307865435,-0.89987627,-0.98941132,-0.923706058,-0.602557491,0,0.333333333,4FJ
-0.004958678,-0.343928111,0.058271733,0.484278608,-0.749933109,-0.04580488,-0.234910876,-0.75,0.333333333,4FJ
-0.668574148,-0.634348736,-0.104461462,-0.445569282,-0.757989351,0.125198207,-0.81909905,0.5,-0.333333333,2FJ
-0.813351558,-0.82302858,-0.701463739,-0.791435168,-0.830805318,-0.406201708,-0.461090221,0.5,-0.666666667,1FS
-0.524389218,-0.73130455,-0.518035744,-0.838051015,-0.972640992,-0.770956645,-0.835899464,0.5,0,4FJ
-0.633473148,-0.514804731,0.755510204,-0.917851025,-0.93866979,-0.812660737,-0.865961511,0.75,-0.333333333,1FS
-0.702048149,-0.866402771,-0.647489126,-0.955578258,-0.994111185,-0.922984697,-0.80723923,0.5,0,2FJ
-0.272576858,-0.340212628,0.177410235,-0.922394095,-0.981605861,-0.936907368,-0.667102873,0.25,-0.333333333,2FJ
-0.614755332,-0.641119569,-0.157111756,-0.766645808,-0.932451237,-0.637909138,-0.784847108,0.5,-0.333333333,2FJ
-0.219779919,-0.175659431,0.355709283,-0.267895745,-0.794919309,-0.22714915,-0.650378832,-0.25,0.333333333,4FJ
-0.847445599,-0.818559911,-0.2517533,-0.719634911,-0.793566435,-0.22380277,-0.247822663,0.75,-0.333333333,1FS
-0.683766911,-0.773306826,-0.223975336,-0.766547046,-0.905648043,-0.531597273,-0.747287615,0.5,-0.333333333,2FJ
-0.720310034,-0.8420727,-0.764538198,-0.952220337,-0.982595291,-0.884083773,-0.808788957,0.75,-0.333333333,2FJ
-0.891611967,-0.891223491,-0.840794382,-0.738794814,-0.857272829,-0.32296644,-0.44079833,0.75,-0.333333333,4FJ
-0.829768439,-0.801483545,0.362745098,-0.587194548,-0.563614138,0.309808704,-0.317485795,0.75,-0.666666667,1FS
-0.368921008,-0.468466102,0.325532332,-0.703339117,-0.950940246,-0.695041957,-0.669849725,0.25,0.333333333,4FJ
-0.663000115,-0.76503038,-0.205580029,-0.949158702,-0.981807463,-0.900709639,-0.770556891,0.75,-0.333333333,1FS
-0.815222412,-0.793890349,0.04908263,-0.793015366,-0.782871531,-0.355066468,-0.240317137,0.75,-0.666666667,1FS
-0.362820017,-0.467314995,0.318096458,-0.653167823,-0.947936675,-0.660726165,-0.619525765,0,0.333333333,4FJ
-0.702157674,-0.587061974,-0.039906103,-0.695240601,-0.806254162,-0.278410904,-0.564541472,0.5,-0.333333333,2FJ
-0.845926887,-0.835636188,-0.895035955,-0.896913399,-0.924296388,-0.684055827,-0.490608005,0.75,-0.333333333,2FJ
-0.863849077,-0.795922766,-0.622304241,-0.583935389,-0.421146383,0.328983994,-0.156218818,0.75,-0.666666667,1FS
-0.052587324,-0.834845453,-0.096418118,0.288334029,-0.891647755,0.115646189,-0.361500061,-0.25,0.333333333,4FJ
-0.018824007,-0.791751289,0.015945765,0.340283045,-0.913851967,-0.303871581,-0.535015947,-0.5,0.666666667,4FJ
-0.348045161,-0.424005215,0.097418949,-0.934245582,-0.982104611,-0.932823974,-0.731793379,0.5,0,2FJ
-0.839826439,-0.797758224,-0.942813456,-0.931183948,-0.938376537,-0.760645031,-0.526931878,0.5,-0.666666667,2FJ
-0.361995164,-0.437940728,0.39160333,-0.856914631,-0.974523621,-0.845634306,-0.753101257,0.25,0.333333333,4FJ
-0.816571422,-0.906286508,-0.782637247,-0.91350548,-0.948362375,-0.764853193,-0.445702536,0.75,-0.333333333,1FS
-0.858594242,-0.892592935,-0.824703344,-0.916764639,-0.946953211,-0.763193939,-0.398719284,0.75,-0.333333333,1FS
-0.772798492,-0.846661528,-0.716468591,-0.922492858,-0.961217983,-0.801334113,-0.58495414,0.75,-0.333333333,1FS
-0.874784189,-0.948160878,-0.087095778,-0.612280194,-0.716797031,0.196074118,-0.069100719,0.75,-0.666666667,1FS
-0.64480348,-0.688579087,0.79118541,-0.713906692,-0.889822924,-0.363495532,-0.848708221,0.5,-0.333333333,4FJ
-0.68463165,-0.551966577,0.738640114,-0.1411836,-0.495432534,0.761168884,-0.876755478,0.5,0,4FJ
-0.630983942,-0.712978002,-0.273367982,-0.62077376,-0.856640866,-0.294090864,-0.80309134,0.5,0,2FJ
-0.776602824,-0.927520581,-0.710107304,-0.943726771,-0.988173713,-0.884679526,-0.756713332,0.75,-0.333333333,2FJ
-0.655755971,-0.794084185,-0.527166276,-0.827977251,-0.954400684,-0.687657741,-0.769915408,0.5,-0.333333333,2FJ
-0.821122385,-0.909496074,-0.389676254,-0.801903981,-0.872626929,-0.451423312,-0.388020612,0.75,-0.333333333,1FS
0.325619835,0.208046535,0.147590066,-0.032742497,-0.7691493,-0.408828338,0.461865058,-0.75,0.666666667,4FJ
-0.42681359,-0.400854701,-0.338857413,-0.341572487,-0.834224137,-0.188906882,-0.790949209,0,0,4FJ
-0.609910119,-0.698902549,0.111052508,-0.477074484,-0.833863676,-0.029112405,-0.804944762,0.75,-0.333333333,2FJ
